term1,term2,relation
da_rede_ibis,gerência,synonym
da_rede_ibis,porteiro,synonym
da_rede_ibis,quarto_de_hotel,synonym
da_rede_ibis,almoço,synonym
da_rede_ibis,serviço_de_limpeza,synonym
da_rede_ibis,serviço_de_quarto,synonym
da_rede_ibis,família,synonym
da_rede_ibis,alojamento,synonym
da_rede_ibis,service,synonym
da_rede_ibis,cortina,synonym
da_rede_ibis,lavatório,synonym
da_rede_ibis,torneira,synonym
da_rede_ibis,produtos_de_higiene,synonym
da_rede_ibis,estacionamento,synonym
da_rede_ibis,acesso_à_internet,synonym
da_rede_ibis,berço,synonym
da_rede_ibis,sistema_de_aquecimento,synonym
da_rede_ibis,duplo,synonym
da_rede_ibis,sauna,synonym
da_rede_ibis,conforto,synonym
da_rede_ibis,luxo,synonym
acontecimento,acomodação,synonym
acontecimento,pensão,synonym
acontecimento,apartamento,synonym
acontecimento,motel,synonym
acontecimento,rua,synonym
acontecimento,motorista,synonym
acontecimento,monumento,synonym
acontecimento,pontos_de_interesse,synonym
acontecimento,arena,synonym
acontecimento,centro_da_cidade,synonym
acontecimento,gerência,synonym
acontecimento,porteiro,synonym
acontecimento,quarto_de_hotel,synonym
acontecimento,almoço,synonym
acontecimento,serviço_de_limpeza,synonym
acontecimento,serviço_de_quarto,synonym
acontecimento,família,synonym
acontecimento,alojamento,synonym
acontecimento,service,synonym
acontecimento,cortina,synonym
acontecimento,lavatório,synonym
acontecimento,torneira,synonym
acontecimento,produtos_de_higiene,synonym
acontecimento,estacionamento,synonym
acontecimento,acesso_à_internet,synonym
acontecimento,berço,synonym
acontecimento,sistema_de_aquecimento,synonym
acontecimento,duplo,synonym
acontecimento,sauna,synonym
acontecimento,conforto,synonym
acontecimento,luxo,synonym
0000,acomodação,synonym
0000,pensão,synonym
0000,apartamento,synonym
0000,motel,synonym
0000,rua,synonym
0000,motorista,synonym
0000,arena,synonym
0000,centro_da_cidade,synonym
0000,gerência,synonym
0000,porteiro,synonym
0000,quarto_de_hotel,synonym
0000,almoço,synonym
0000,serviço_de_limpeza,synonym
0000,serviço_de_quarto,synonym
0000,alojamento,synonym
0000,service,synonym
0000,espelho,synonym
0000,cortina,synonym
0000,lavatório,synonym
0000,torneira,synonym
0000,roupão,synonym
0000,produtos_de_higiene,synonym
0000,acesso_à_internet,synonym
0000,berço,synonym
0000,sistema_de_aquecimento,synonym
0000,duplo,synonym
0000,sauna,synonym
0000,conforto,synonym
0000,luxo,synonym
zoogleia,acomodação,synonym
zoogleia,pensão,synonym
zoogleia,apartamento,synonym
zoogleia,motel,synonym
zoogleia,rua,synonym
zoogleia,motorista,synonym
zoogleia,monumento,synonym
zoogleia,pontos_de_interesse,synonym
zoogleia,arena,synonym
zoogleia,centro_da_cidade,synonym
zoogleia,gerência,synonym
zoogleia,porteiro,synonym
zoogleia,quarto_de_hotel,synonym
zoogleia,almoço,synonym
zoogleia,serviço_de_limpeza,synonym
zoogleia,serviço_de_quarto,synonym
zoogleia,família,synonym
zoogleia,alojamento,synonym
zoogleia,service,synonym
zoogleia,cortina,synonym
zoogleia,lavatório,synonym
zoogleia,torneira,synonym
zoogleia,produtos_de_higiene,synonym
zoogleia,estacionamento,synonym
zoogleia,acesso_à_internet,synonym
zoogleia,berço,synonym
zoogleia,sistema_de_aquecimento,synonym
zoogleia,duplo,synonym
zoogleia,sauna,synonym
zoogleia,conforto,synonym
zoogleia,luxo,synonym
cambrone,país,synonym
cambrone,monumento,synonym
cambrone,pontos_de_interesse,synonym
cambrone,igreja,synonym
cambrone,parque,synonym
terço,acomodação,synonym
terço,pensão,synonym
terço,apartamento,synonym
terço,motel,synonym
terço,rua,synonym
terço,motorista,synonym
terço,monumento,synonym
terço,arena,synonym
terço,centro_da_cidade,synonym
terço,gerência,synonym
terço,porteiro,synonym
terço,quarto_de_hotel,synonym
terço,almoço,synonym
terço,serviço_de_limpeza,synonym
terço,serviço_de_quarto,synonym
terço,alojamento,synonym
terço,service,synonym
terço,espelho,synonym
terço,cortina,synonym
terço,lavatório,synonym
terço,torneira,synonym
terço,roupão,synonym
terço,produtos_de_higiene,synonym
terço,estacionamento,synonym
terço,acesso_à_internet,synonym
terço,lavanderia,synonym
terço,berço,synonym
terço,sistema_de_aquecimento,synonym
terço,duplo,synonym
terço,sauna,synonym
terço,conforto,synonym
terço,luxo,synonym
é_o_ponto,acomodação,synonym
é_o_ponto,pensão,synonym
é_o_ponto,apartamento,synonym
é_o_ponto,motel,synonym
é_o_ponto,rua,synonym
é_o_ponto,motorista,synonym
é_o_ponto,monumento,synonym
é_o_ponto,pontos_de_interesse,synonym
é_o_ponto,arena,synonym
é_o_ponto,centro_da_cidade,synonym
é_o_ponto,gerência,synonym
é_o_ponto,porteiro,synonym
é_o_ponto,quarto_de_hotel,synonym
é_o_ponto,almoço,synonym
é_o_ponto,serviço_de_limpeza,synonym
é_o_ponto,serviço_de_quarto,synonym
é_o_ponto,alojamento,synonym
é_o_ponto,service,synonym
é_o_ponto,cortina,synonym
é_o_ponto,lavatório,synonym
é_o_ponto,torneira,synonym
é_o_ponto,produtos_de_higiene,synonym
é_o_ponto,estacionamento,synonym
é_o_ponto,acesso_à_internet,synonym
é_o_ponto,berço,synonym
é_o_ponto,sistema_de_aquecimento,synonym
é_o_ponto,duplo,synonym
é_o_ponto,sauna,synonym
é_o_ponto,conforto,synonym
é_o_ponto,luxo,synonym
agente,acomodação,synonym
agente,pensão,synonym
agente,apartamento,synonym
agente,motel,synonym
agente,rua,synonym
agente,motorista,synonym
agente,arena,synonym
agente,centro_da_cidade,synonym
agente,gerência,synonym
agente,porteiro,synonym
agente,quarto_de_hotel,synonym
agente,almoço,synonym
agente,serviço_de_limpeza,synonym
agente,serviço_de_quarto,synonym
agente,família,synonym
agente,alojamento,synonym
agente,service,synonym
agente,cortina,synonym
agente,lavatório,synonym
agente,torneira,synonym
agente,produtos_de_higiene,synonym
agente,estacionamento,synonym
agente,acesso_à_internet,synonym
agente,berço,synonym
agente,sistema_de_aquecimento,synonym
agente,duplo,synonym
agente,sauna,synonym
agente,conforto,synonym
agente,luxo,synonym
me_hospedaria_lá,acomodação,synonym
me_hospedaria_lá,pensão,synonym
me_hospedaria_lá,apartamento,synonym
me_hospedaria_lá,motel,synonym
me_hospedaria_lá,rua,synonym
me_hospedaria_lá,motorista,synonym
me_hospedaria_lá,monumento,synonym
me_hospedaria_lá,pontos_de_interesse,synonym
me_hospedaria_lá,arena,synonym
me_hospedaria_lá,centro_da_cidade,synonym
me_hospedaria_lá,gerência,synonym
me_hospedaria_lá,porteiro,synonym
me_hospedaria_lá,quarto_de_hotel,synonym
me_hospedaria_lá,almoço,synonym
me_hospedaria_lá,serviço_de_limpeza,synonym
me_hospedaria_lá,serviço_de_quarto,synonym
me_hospedaria_lá,alojamento,synonym
me_hospedaria_lá,service,synonym
me_hospedaria_lá,cortina,synonym
me_hospedaria_lá,lavatório,synonym
me_hospedaria_lá,torneira,synonym
me_hospedaria_lá,roupão,synonym
me_hospedaria_lá,produtos_de_higiene,synonym
me_hospedaria_lá,estacionamento,synonym
me_hospedaria_lá,acesso_à_internet,synonym
me_hospedaria_lá,berço,synonym
me_hospedaria_lá,sistema_de_aquecimento,synonym
me_hospedaria_lá,duplo,synonym
me_hospedaria_lá,sauna,synonym
me_hospedaria_lá,conforto,synonym
me_hospedaria_lá,luxo,synonym
fã,acomodação,synonym
fã,pensão,synonym
fã,motel,synonym
fã,rua,synonym
fã,motorista,synonym
fã,monumento,synonym
fã,pontos_de_interesse,synonym
fã,arena,synonym
fã,centro_da_cidade,synonym
fã,gerência,synonym
fã,porteiro,synonym
fã,quarto_de_hotel,synonym
fã,almoço,synonym
fã,serviço_de_limpeza,synonym
fã,serviço_de_quarto,synonym
fã,família,synonym
fã,alojamento,synonym
fã,service,synonym
fã,cortina,synonym
fã,lavatório,synonym
fã,torneira,synonym
fã,produtos_de_higiene,synonym
fã,acesso_à_internet,synonym
fã,berço,synonym
fã,sistema_de_aquecimento,synonym
fã,duplo,synonym
fã,sauna,synonym
fã,conforto,synonym
fã,luxo,synonym
higienização,acomodação,synonym
higienização,pensão,synonym
higienização,apartamento,synonym
higienização,motel,synonym
higienização,rua,synonym
higienização,motorista,synonym
higienização,arena,synonym
higienização,centro_da_cidade,synonym
higienização,praia,synonym
higienização,gerência,synonym
higienização,porteiro,synonym
higienização,quarto_de_hotel,synonym
higienização,almoço,synonym
higienização,serviço_de_limpeza,synonym
higienização,serviço_de_quarto,synonym
higienização,casal,synonym
higienização,alojamento,synonym
higienização,service,synonym
higienização,espelho,synonym
higienização,cortina,synonym
higienização,lavatório,synonym
higienização,torneira,synonym
higienização,roupão,synonym
higienização,produtos_de_higiene,synonym
higienização,acesso_à_internet,synonym
higienização,lavanderia,synonym
higienização,berço,synonym
higienização,sistema_de_aquecimento,synonym
higienização,duplo,synonym
higienização,suíte,synonym
higienização,sauna,synonym
higienização,conforto,synonym
higienização,luxo,synonym
absoluto,acomodação,synonym
absoluto,pensão,synonym
absoluto,apartamento,synonym
absoluto,motel,synonym
absoluto,rua,synonym
absoluto,motorista,synonym
absoluto,monumento,synonym
absoluto,arena,synonym
absoluto,centro_da_cidade,synonym
absoluto,gerência,synonym
absoluto,porteiro,synonym
absoluto,quarto_de_hotel,synonym
absoluto,almoço,synonym
absoluto,serviço_de_limpeza,synonym
absoluto,serviço_de_quarto,synonym
absoluto,alojamento,synonym
absoluto,service,synonym
absoluto,cortina,synonym
absoluto,lavatório,synonym
absoluto,torneira,synonym
absoluto,produtos_de_higiene,synonym
absoluto,estacionamento,synonym
absoluto,acesso_à_internet,synonym
absoluto,berço,synonym
absoluto,sistema_de_aquecimento,synonym
absoluto,duplo,synonym
absoluto,sauna,synonym
absoluto,conforto,synonym
absoluto,luxo,synonym
fogo,acomodação,synonym
fogo,pensão,synonym
fogo,apartamento,synonym
fogo,motel,synonym
fogo,rua,synonym
fogo,motorista,synonym
fogo,monumento,synonym
fogo,pontos_de_interesse,synonym
fogo,arena,synonym
fogo,centro_da_cidade,synonym
fogo,gerência,synonym
fogo,porteiro,synonym
fogo,quarto_de_hotel,synonym
fogo,almoço,synonym
fogo,serviço_de_limpeza,synonym
fogo,serviço_de_quarto,synonym
fogo,família,synonym
fogo,alojamento,synonym
fogo,service,synonym
fogo,cortina,synonym
fogo,lavatório,synonym
fogo,torneira,synonym
fogo,produtos_de_higiene,synonym
fogo,estacionamento,synonym
fogo,acesso_à_internet,synonym
fogo,berço,synonym
fogo,sistema_de_aquecimento,synonym
fogo,duplo,synonym
fogo,sauna,synonym
fogo,conforto,synonym
fogo,luxo,synonym
departamento,acomodação,synonym
departamento,pensão,synonym
departamento,apartamento,synonym
departamento,motel,synonym
departamento,rua,synonym
departamento,motorista,synonym
departamento,monumento,synonym
departamento,pontos_de_interesse,synonym
departamento,arena,synonym
departamento,centro_da_cidade,synonym
departamento,gerência,synonym
departamento,porteiro,synonym
departamento,quarto_de_hotel,synonym
departamento,almoço,synonym
departamento,serviço_de_limpeza,synonym
departamento,serviço_de_quarto,synonym
departamento,alojamento,synonym
departamento,service,synonym
departamento,cortina,synonym
departamento,lavatório,synonym
departamento,torneira,synonym
departamento,produtos_de_higiene,synonym
departamento,estacionamento,synonym
departamento,acesso_à_internet,synonym
departamento,berço,synonym
departamento,sistema_de_aquecimento,synonym
departamento,duplo,synonym
departamento,sauna,synonym
departamento,conforto,synonym
departamento,luxo,synonym
globo,pensão,synonym
globo,motel,synonym
globo,rua,synonym
globo,arena,synonym
globo,centro_da_cidade,synonym
globo,praia,synonym
globo,quarto_de_hotel,synonym
globo,almoço,synonym
globo,serviço_de_limpeza,synonym
globo,serviço_de_quarto,synonym
globo,alojamento,synonym
globo,service,synonym
globo,espelho,synonym
globo,cortina,synonym
globo,lavatório,synonym
globo,torneira,synonym
globo,roupão,synonym
globo,produtos_de_higiene,synonym
globo,secador,synonym
globo,acesso_à_internet,synonym
globo,lavanderia,synonym
globo,sistema_de_aquecimento,synonym
globo,duplo,synonym
globo,suíte,synonym
globo,sauna,synonym
globo,conforto,synonym
globo,luxo,synonym
imprevisto,acomodação,synonym
imprevisto,pensão,synonym
imprevisto,apartamento,synonym
imprevisto,motel,synonym
imprevisto,rua,synonym
imprevisto,motorista,synonym
imprevisto,monumento,synonym
imprevisto,arena,synonym
imprevisto,centro_da_cidade,synonym
imprevisto,gerência,synonym
imprevisto,porteiro,synonym
imprevisto,quarto_de_hotel,synonym
imprevisto,almoço,synonym
imprevisto,serviço_de_limpeza,synonym
imprevisto,serviço_de_quarto,synonym
imprevisto,casal,synonym
imprevisto,família,synonym
imprevisto,alojamento,synonym
imprevisto,service,synonym
imprevisto,cortina,synonym
imprevisto,lavatório,synonym
imprevisto,torneira,synonym
imprevisto,produtos_de_higiene,synonym
imprevisto,estacionamento,synonym
imprevisto,acesso_à_internet,synonym
imprevisto,berço,synonym
imprevisto,sistema_de_aquecimento,synonym
imprevisto,duplo,synonym
imprevisto,sauna,synonym
imprevisto,conforto,synonym
imprevisto,luxo,synonym
persistir,acomodação,synonym
persistir,pensão,synonym
persistir,apartamento,synonym
persistir,motel,synonym
persistir,rua,synonym
persistir,motorista,synonym
persistir,monumento,synonym
persistir,pontos_de_interesse,synonym
persistir,arena,synonym
persistir,centro_da_cidade,synonym
persistir,gerência,synonym
persistir,porteiro,synonym
persistir,quarto_de_hotel,synonym
persistir,almoço,synonym
persistir,serviço_de_limpeza,synonym
persistir,serviço_de_quarto,synonym
persistir,alojamento,synonym
persistir,service,synonym
persistir,cortina,synonym
persistir,lavatório,synonym
persistir,torneira,synonym
persistir,produtos_de_higiene,synonym
persistir,estacionamento,synonym
persistir,acesso_à_internet,synonym
persistir,berço,synonym
persistir,sistema_de_aquecimento,synonym
persistir,duplo,synonym
persistir,sauna,synonym
persistir,conforto,synonym
persistir,luxo,synonym
cada,acomodação,synonym
cada,pensão,synonym
cada,apartamento,synonym
cada,motel,synonym
cada,rua,synonym
cada,motorista,synonym
cada,arena,synonym
cada,centro_da_cidade,synonym
cada,gerência,synonym
cada,porteiro,synonym
cada,quarto_de_hotel,synonym
cada,almoço,synonym
cada,serviço_de_limpeza,synonym
cada,serviço_de_quarto,synonym
cada,casal,synonym
cada,família,synonym
cada,alojamento,synonym
cada,service,synonym
cada,cortina,synonym
cada,lavatório,synonym
cada,torneira,synonym
cada,produtos_de_higiene,synonym
cada,acesso_à_internet,synonym
cada,berço,synonym
cada,sistema_de_aquecimento,synonym
cada,duplo,synonym
cada,sauna,synonym
cada,conforto,synonym
cada,luxo,synonym
Taylor,acomodação,synonym
Taylor,pensão,synonym
Taylor,apartamento,synonym
Taylor,motel,synonym
Taylor,rua,synonym
Taylor,motorista,synonym
Taylor,monumento,synonym
Taylor,pontos_de_interesse,synonym
Taylor,arena,synonym
Taylor,centro_da_cidade,synonym
Taylor,gerência,synonym
Taylor,porteiro,synonym
Taylor,quarto_de_hotel,synonym
Taylor,almoço,synonym
Taylor,serviço_de_limpeza,synonym
Taylor,serviço_de_quarto,synonym
Taylor,família,synonym
Taylor,alojamento,synonym
Taylor,service,synonym
Taylor,cortina,synonym
Taylor,lavatório,synonym
Taylor,torneira,synonym
Taylor,produtos_de_higiene,synonym
Taylor,estacionamento,synonym
Taylor,acesso_à_internet,synonym
Taylor,berço,synonym
Taylor,sistema_de_aquecimento,synonym
Taylor,duplo,synonym
Taylor,sauna,synonym
Taylor,conforto,synonym
Taylor,luxo,synonym
nojento,acomodação,synonym
nojento,pensão,synonym
nojento,apartamento,synonym
nojento,motel,synonym
nojento,rua,synonym
nojento,motorista,synonym
nojento,monumento,synonym
nojento,arena,synonym
nojento,centro_da_cidade,synonym
nojento,gerência,synonym
nojento,porteiro,synonym
nojento,quarto_de_hotel,synonym
nojento,almoço,synonym
nojento,serviço_de_limpeza,synonym
nojento,serviço_de_quarto,synonym
nojento,casal,synonym
nojento,alojamento,synonym
nojento,service,synonym
nojento,cortina,synonym
nojento,lavatório,synonym
nojento,torneira,synonym
nojento,roupão,synonym
nojento,produtos_de_higiene,synonym
nojento,estacionamento,synonym
nojento,acesso_à_internet,synonym
nojento,berço,synonym
nojento,sistema_de_aquecimento,synonym
nojento,duplo,synonym
nojento,suíte,synonym
nojento,sauna,synonym
nojento,conforto,synonym
nojento,luxo,synonym
sítio,acomodação,synonym
sítio,pensão,synonym
sítio,apartamento,synonym
sítio,motel,synonym
sítio,rua,synonym
sítio,motorista,synonym
sítio,monumento,synonym
sítio,pontos_de_interesse,synonym
sítio,arena,synonym
sítio,centro_da_cidade,synonym
sítio,gerência,synonym
sítio,porteiro,synonym
sítio,quarto_de_hotel,synonym
sítio,almoço,synonym
sítio,serviço_de_limpeza,synonym
sítio,serviço_de_quarto,synonym
sítio,alojamento,synonym
sítio,service,synonym
sítio,cortina,synonym
sítio,lavatório,synonym
sítio,torneira,synonym
sítio,produtos_de_higiene,synonym
sítio,estacionamento,synonym
sítio,acesso_à_internet,synonym
sítio,berço,synonym
sítio,sistema_de_aquecimento,synonym
sítio,duplo,synonym
sítio,sauna,synonym
sítio,conforto,synonym
sítio,luxo,synonym
triste,acomodação,synonym
triste,pensão,synonym
triste,apartamento,synonym
triste,motel,synonym
triste,rua,synonym
triste,motorista,synonym
triste,monumento,synonym
triste,pontos_de_interesse,synonym
triste,arena,synonym
triste,centro_da_cidade,synonym
triste,gerência,synonym
triste,porteiro,synonym
triste,quarto_de_hotel,synonym
triste,almoço,synonym
triste,serviço_de_limpeza,synonym
triste,serviço_de_quarto,synonym
triste,família,synonym
triste,alojamento,synonym
triste,service,synonym
triste,cortina,synonym
triste,lavatório,synonym
triste,torneira,synonym
triste,produtos_de_higiene,synonym
triste,acesso_à_internet,synonym
triste,berço,synonym
triste,sistema_de_aquecimento,synonym
triste,duplo,synonym
triste,sauna,synonym
triste,conforto,synonym
triste,luxo,synonym
platinar,acomodação,synonym
platinar,pensão,synonym
platinar,apartamento,synonym
platinar,motel,synonym
platinar,rua,synonym
platinar,motorista,synonym
platinar,monumento,synonym
platinar,arena,synonym
platinar,centro_da_cidade,synonym
platinar,gerência,synonym
platinar,porteiro,synonym
platinar,quarto_de_hotel,synonym
platinar,almoço,synonym
platinar,serviço_de_limpeza,synonym
platinar,serviço_de_quarto,synonym
platinar,alojamento,synonym
platinar,service,synonym
platinar,espelho,synonym
platinar,cortina,synonym
platinar,lavatório,synonym
platinar,torneira,synonym
platinar,roupão,synonym
platinar,produtos_de_higiene,synonym
platinar,estacionamento,synonym
platinar,acesso_à_internet,synonym
platinar,berço,synonym
platinar,sistema_de_aquecimento,synonym
platinar,duplo,synonym
platinar,sauna,synonym
platinar,conforto,synonym
platinar,luxo,synonym
funcional,acomodação,synonym
funcional,pensão,synonym
funcional,apartamento,synonym
funcional,motel,synonym
funcional,rua,synonym
funcional,motorista,synonym
funcional,arena,synonym
funcional,centro_da_cidade,synonym
funcional,gerência,synonym
funcional,porteiro,synonym
funcional,quarto_de_hotel,synonym
funcional,almoço,synonym
funcional,serviço_de_limpeza,synonym
funcional,serviço_de_quarto,synonym
funcional,casal,synonym
funcional,alojamento,synonym
funcional,service,synonym
funcional,espelho,synonym
funcional,cortina,synonym
funcional,lavatório,synonym
funcional,torneira,synonym
funcional,roupão,synonym
funcional,produtos_de_higiene,synonym
funcional,acesso_à_internet,synonym
funcional,berço,synonym
funcional,sistema_de_aquecimento,synonym
funcional,duplo,synonym
funcional,suíte,synonym
funcional,sauna,synonym
funcional,conforto,synonym
funcional,luxo,synonym
similar,acomodação,synonym
similar,pensão,synonym
similar,apartamento,synonym
similar,motel,synonym
similar,rua,synonym
similar,motorista,synonym
similar,monumento,synonym
similar,pontos_de_interesse,synonym
similar,arena,synonym
similar,centro_da_cidade,synonym
similar,gerência,synonym
similar,porteiro,synonym
similar,quarto_de_hotel,synonym
similar,almoço,synonym
similar,serviço_de_limpeza,synonym
similar,serviço_de_quarto,synonym
similar,alojamento,synonym
similar,service,synonym
similar,cortina,synonym
similar,lavatório,synonym
similar,torneira,synonym
similar,produtos_de_higiene,synonym
similar,estacionamento,synonym
similar,acesso_à_internet,synonym
similar,berço,synonym
similar,sistema_de_aquecimento,synonym
similar,duplo,synonym
similar,sauna,synonym
similar,conforto,synonym
similar,luxo,synonym
comportamento,acomodação,synonym
comportamento,pensão,synonym
comportamento,apartamento,synonym
comportamento,motel,synonym
comportamento,rua,synonym
comportamento,motorista,synonym
comportamento,monumento,synonym
comportamento,pontos_de_interesse,synonym
comportamento,arena,synonym
comportamento,centro_da_cidade,synonym
comportamento,gerência,synonym
comportamento,porteiro,synonym
comportamento,quarto_de_hotel,synonym
comportamento,almoço,synonym
comportamento,serviço_de_limpeza,synonym
comportamento,serviço_de_quarto,synonym
comportamento,família,synonym
comportamento,alojamento,synonym
comportamento,service,synonym
comportamento,cortina,synonym
comportamento,lavatório,synonym
comportamento,torneira,synonym
comportamento,produtos_de_higiene,synonym
comportamento,acesso_à_internet,synonym
comportamento,berço,synonym
comportamento,sistema_de_aquecimento,synonym
comportamento,duplo,synonym
comportamento,sauna,synonym
comportamento,conforto,synonym
comportamento,luxo,synonym
fedor,acomodação,synonym
fedor,pensão,synonym
fedor,apartamento,synonym
fedor,motel,synonym
fedor,rua,synonym
fedor,motorista,synonym
fedor,arena,synonym
fedor,centro_da_cidade,synonym
fedor,praia,synonym
fedor,gerência,synonym
fedor,porteiro,synonym
fedor,quarto_de_hotel,synonym
fedor,almoço,synonym
fedor,serviço_de_limpeza,synonym
fedor,serviço_de_quarto,synonym
fedor,casal,synonym
fedor,alojamento,synonym
fedor,service,synonym
fedor,espelho,synonym
fedor,cortina,synonym
fedor,lavatório,synonym
fedor,torneira,synonym
fedor,roupão,synonym
fedor,produtos_de_higiene,synonym
fedor,acesso_à_internet,synonym
fedor,berço,synonym
fedor,sistema_de_aquecimento,synonym
fedor,duplo,synonym
fedor,suíte,synonym
fedor,sauna,synonym
fedor,conforto,synonym
fedor,luxo,synonym
esquina_do_hotel,acomodação,synonym
esquina_do_hotel,pensão,synonym
esquina_do_hotel,apartamento,synonym
esquina_do_hotel,motel,synonym
esquina_do_hotel,rua,synonym
esquina_do_hotel,motorista,synonym
esquina_do_hotel,monumento,synonym
esquina_do_hotel,pontos_de_interesse,synonym
esquina_do_hotel,arena,synonym
esquina_do_hotel,centro_da_cidade,synonym
esquina_do_hotel,gerência,synonym
esquina_do_hotel,porteiro,synonym
esquina_do_hotel,quarto_de_hotel,synonym
esquina_do_hotel,almoço,synonym
esquina_do_hotel,serviço_de_limpeza,synonym
esquina_do_hotel,serviço_de_quarto,synonym
esquina_do_hotel,alojamento,synonym
esquina_do_hotel,service,synonym
esquina_do_hotel,cortina,synonym
esquina_do_hotel,lavatório,synonym
esquina_do_hotel,torneira,synonym
esquina_do_hotel,produtos_de_higiene,synonym
esquina_do_hotel,estacionamento,synonym
esquina_do_hotel,acesso_à_internet,synonym
esquina_do_hotel,berço,synonym
esquina_do_hotel,sistema_de_aquecimento,synonym
esquina_do_hotel,duplo,synonym
esquina_do_hotel,sauna,synonym
esquina_do_hotel,conforto,synonym
esquina_do_hotel,luxo,synonym
da_linha_0,acomodação,synonym
da_linha_0,pensão,synonym
da_linha_0,apartamento,synonym
da_linha_0,motel,synonym
da_linha_0,rua,synonym
da_linha_0,motorista,synonym
da_linha_0,monumento,synonym
da_linha_0,pontos_de_interesse,synonym
da_linha_0,arena,synonym
da_linha_0,centro_da_cidade,synonym
da_linha_0,gerência,synonym
da_linha_0,porteiro,synonym
da_linha_0,quarto_de_hotel,synonym
da_linha_0,almoço,synonym
da_linha_0,serviço_de_limpeza,synonym
da_linha_0,serviço_de_quarto,synonym
da_linha_0,alojamento,synonym
da_linha_0,service,synonym
da_linha_0,cortina,synonym
da_linha_0,lavatório,synonym
da_linha_0,torneira,synonym
da_linha_0,produtos_de_higiene,synonym
da_linha_0,estacionamento,synonym
da_linha_0,acesso_à_internet,synonym
da_linha_0,berço,synonym
da_linha_0,sistema_de_aquecimento,synonym
da_linha_0,duplo,synonym
da_linha_0,sauna,synonym
da_linha_0,conforto,synonym
da_linha_0,luxo,synonym
00horas,acomodação,synonym
00horas,pensão,synonym
00horas,apartamento,synonym
00horas,motel,synonym
00horas,rua,synonym
00horas,motorista,synonym
00horas,arena,synonym
00horas,centro_da_cidade,synonym
00horas,praia,synonym
00horas,gerência,synonym
00horas,porteiro,synonym
00horas,quarto_de_hotel,synonym
00horas,almoço,synonym
00horas,serviço_de_limpeza,synonym
00horas,serviço_de_quarto,synonym
00horas,casal,synonym
00horas,alojamento,synonym
00horas,service,synonym
00horas,espelho,synonym
00horas,cortina,synonym
00horas,lavatório,synonym
00horas,torneira,synonym
00horas,roupão,synonym
00horas,produtos_de_higiene,synonym
00horas,acesso_à_internet,synonym
00horas,lavanderia,synonym
00horas,berço,synonym
00horas,sistema_de_aquecimento,synonym
00horas,duplo,synonym
00horas,suíte,synonym
00horas,sauna,synonym
00horas,conforto,synonym
00horas,luxo,synonym
funcionário_da_recepção,acomodação,synonym
funcionário_da_recepção,pensão,synonym
funcionário_da_recepção,apartamento,synonym
funcionário_da_recepção,motel,synonym
funcionário_da_recepção,rua,synonym
funcionário_da_recepção,motorista,synonym
funcionário_da_recepção,monumento,synonym
funcionário_da_recepção,pontos_de_interesse,synonym
funcionário_da_recepção,arena,synonym
funcionário_da_recepção,centro_da_cidade,synonym
funcionário_da_recepção,gerência,synonym
funcionário_da_recepção,porteiro,synonym
funcionário_da_recepção,quarto_de_hotel,synonym
funcionário_da_recepção,almoço,synonym
funcionário_da_recepção,serviço_de_limpeza,synonym
funcionário_da_recepção,serviço_de_quarto,synonym
funcionário_da_recepção,família,synonym
funcionário_da_recepção,alojamento,synonym
funcionário_da_recepção,service,synonym
funcionário_da_recepção,cortina,synonym
funcionário_da_recepção,lavatório,synonym
funcionário_da_recepção,torneira,synonym
funcionário_da_recepção,produtos_de_higiene,synonym
funcionário_da_recepção,estacionamento,synonym
funcionário_da_recepção,acesso_à_internet,synonym
funcionário_da_recepção,berço,synonym
funcionário_da_recepção,sistema_de_aquecimento,synonym
funcionário_da_recepção,duplo,synonym
funcionário_da_recepção,sauna,synonym
funcionário_da_recepção,conforto,synonym
funcionário_da_recepção,luxo,synonym
maleiro,acomodação,synonym
maleiro,pensão,synonym
maleiro,apartamento,synonym
maleiro,motel,synonym
maleiro,rua,synonym
maleiro,motorista,synonym
maleiro,arena,synonym
maleiro,centro_da_cidade,synonym
maleiro,praia,synonym
maleiro,gerência,synonym
maleiro,porteiro,synonym
maleiro,quarto_de_hotel,synonym
maleiro,almoço,synonym
maleiro,serviço_de_limpeza,synonym
maleiro,serviço_de_quarto,synonym
maleiro,casal,synonym
maleiro,alojamento,synonym
maleiro,service,synonym
maleiro,espelho,synonym
maleiro,cortina,synonym
maleiro,lavatório,synonym
maleiro,torneira,synonym
maleiro,roupão,synonym
maleiro,produtos_de_higiene,synonym
maleiro,acesso_à_internet,synonym
maleiro,berço,synonym
maleiro,sistema_de_aquecimento,synonym
maleiro,duplo,synonym
maleiro,suíte,synonym
maleiro,sauna,synonym
maleiro,conforto,synonym
maleiro,luxo,synonym
sabin,acomodação,synonym
sabin,pensão,synonym
sabin,apartamento,synonym
sabin,motel,synonym
sabin,rua,synonym
sabin,motorista,synonym
sabin,monumento,synonym
sabin,pontos_de_interesse,synonym
sabin,arena,synonym
sabin,centro_da_cidade,synonym
sabin,gerência,synonym
sabin,porteiro,synonym
sabin,quarto_de_hotel,synonym
sabin,almoço,synonym
sabin,serviço_de_limpeza,synonym
sabin,serviço_de_quarto,synonym
sabin,alojamento,synonym
sabin,service,synonym
sabin,cortina,synonym
sabin,lavatório,synonym
sabin,torneira,synonym
